IP_LOC,Method_LOC,File_LOC,Var_Type,Var_Property,Var_Init,Def_C_IP,Def_C_Other,Def_C_If,Def_C_For,Def_C_While,Def_V_IP,Def_V_Other,Def_V_If,Def_V_For,Def_V_While,Def_Lib_IP,Def_Lib_Other,Def_Lib_If,Def_Lib_For,Def_Lib_While,Def_User_IP,Def_User_Other,Def_User_If,Def_User_For,Def_User_While,Use_V_IP,Use_V_Other,Use_V_If,Use_V_For,Use_V_While,Use_Lib_IP,Use_Lib_Other,Use_Lib_If,Use_Lib_For,Use_Lib_While,Use_User_IP,Use_User_Other,Use_User_If,Use_User_For,Use_User_While,Use_If_IP,Use_If_Other,Use_For_IP,Use_For_Other,Use_While_IP,Use_While_Other,Defect
313,577,611,0,1,0,2,5,1,0,2,0,2,0,0,1,0,3,0,0,1,0,1,0,0,1,0,3,2,0,2,1,4,0,0,3,1,3,0,0,4,1,6,0,0,0,2,TRUE
314,577,611,0,1,0,2,5,1,0,2,0,2,0,0,1,0,3,0,0,1,0,1,0,0,1,0,3,1,0,2,2,4,1,0,4,1,3,0,0,4,1,6,0,0,0,2,TRUE
316,577,611,0,1,0,2,5,1,0,2,0,2,0,0,1,0,3,0,0,1,0,1,0,0,1,0,3,1,0,2,2,4,1,0,4,2,3,1,0,5,1,6,0,0,0,2,TRUE
326,577,611,0,1,0,1,7,2,0,2,0,2,1,0,1,0,3,0,0,1,0,1,0,0,0,0,3,3,0,2,0,6,1,0,4,1,4,1,0,5,0,7,0,0,0,2,TRUE
467,577,611,0,1,0,1,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,2,6,3,0,0,1,3,0,0,4,0,8,0,0,0,1,TRUE
469,577,611,0,1,0,2,4,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1,0,0,2,6,3,0,0,1,3,0,0,4,0,8,0,0,1,1,TRUE
482,577,611,0,1,0,2,4,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,1,0,0,4,8,7,0,1,1,3,0,0,4,0,9,0,0,1,1,FALSE
1,73,106,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
33,73,106,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,4,0,1,0,0,0,1,TRUE
9,73,106,0,1,0,1,2,0,0,1,1,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,2,0,0,2,1,1,0,0,1,0,4,0,0,4,0,1,0,0,0,1,TRUE
10,73,106,0,1,0,1,2,0,0,1,1,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,2,0,0,2,1,1,0,0,1,0,4,0,0,4,1,1,0,0,0,1,TRUE
13,73,106,0,1,0,1,2,0,0,1,1,0,0,0,1,1,2,0,0,2,0,1,0,0,1,0,2,0,0,2,1,1,0,0,1,1,4,0,0,5,1,1,0,0,0,1,TRUE
1,73,106,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
178,401,2099,1,1,0,1,5,0,1,0,0,6,3,0,0,0,1,1,0,0,0,3,2,0,1,0,3,2,1,0,0,3,3,0,0,3,6,6,0,3,0,17,0,1,0,1,TRUE
181,401,2099,1,1,0,1,5,0,1,0,0,6,3,0,0,0,1,1,0,0,0,3,2,0,1,0,3,2,1,0,0,3,3,0,0,3,6,6,0,3,0,18,0,1,0,1,TRUE
184,401,2099,1,1,0,1,5,0,1,0,0,6,3,0,0,0,1,1,0,0,0,3,2,0,1,0,3,2,1,0,0,3,3,0,0,3,6,6,0,3,0,19,0,1,0,1,TRUE
49,538,2099,1,1,2,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,TRUE
15,538,2099,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,TRUE
8,17,2099,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,FALSE
8,17,2099,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,FALSE
9,17,2099,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,FALSE
127,245,2099,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,21,0,1,0,0,FALSE
154,245,2099,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,28,0,1,0,0,FALSE
6,188,2099,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
70,188,2099,1,1,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,FALSE
60,120,2099,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,10,12,0,0,5,25,0,1,0,0,TRUE
51,120,2099,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,10,12,0,0,4,25,0,1,0,0,TRUE
86,120,2099,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,FALSE
86,120,2099,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,FALSE
89,120,2099,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,FALSE
90,120,2099,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,FALSE
99,120,2099,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,FALSE
100,120,2099,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,FALSE
108,120,2099,1,1,0,0,1,0,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,FALSE
110,120,2099,1,1,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,FALSE
17,47,2099,0,1,0,1,3,1,3,0,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,TRUE
17,47,2099,0,1,0,1,3,1,3,0,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,TRUE
6,110,2099,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,9,1,0,0,0,FALSE
6,110,2099,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,9,1,0,0,0,FALSE
20,110,2099,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,3,12,1,0,0,0,FALSE
20,110,2099,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,3,12,1,0,0,0,FALSE
21,110,2099,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,3,0,0,0,0,0,0,0,3,12,1,0,0,0,FALSE
179,486,1280,0,1,0,0,3,0,1,0,1,2,1,1,0,1,0,0,1,0,0,2,0,0,1,0,2,1,2,0,0,1,0,1,0,1,6,2,0,3,1,12,0,2,0,1,TRUE
321,486,1280,0,1,0,0,16,10,1,0,1,9,6,0,0,0,1,0,0,0,0,7,1,0,1,0,12,7,1,0,1,1,0,0,0,0,16,1,0,3,0,31,0,2,0,1,TRUE
334,486,1280,0,1,0,0,16,10,1,0,1,9,6,0,0,0,2,0,0,0,0,7,1,0,1,1,12,8,1,0,2,1,1,0,0,0,16,1,0,3,0,32,0,2,0,1,TRUE
342,486,1280,0,1,0,0,17,11,1,0,1,9,6,0,0,0,2,0,0,0,0,7,1,0,1,0,12,7,1,0,1,1,0,0,0,1,16,2,0,3,0,33,0,2,0,1,TRUE
345,486,1280,0,1,0,0,18,11,1,0,1,9,6,0,0,0,2,0,0,0,0,7,1,0,1,0,12,7,1,0,1,1,0,0,0,1,16,2,0,3,0,34,0,2,0,1,TRUE
28,486,1280,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,0,0,1,1,0,0,2,3,3,2,0,0,3,0,0,0,0,FALSE
383,486,1280,0,1,0,0,19,12,3,0,1,10,6,0,0,0,2,0,0,0,1,9,3,2,1,0,16,8,5,0,1,2,1,0,0,2,21,6,4,3,0,37,0,5,0,1,TRUE
36,486,1280,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,5,3,3,0,0,1,1,0,0,2,5,5,3,0,1,3,0,0,0,0,FALSE
43,486,1280,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,5,3,3,0,0,1,1,0,0,2,7,8,6,0,1,5,0,0,0,0,TRUE
7,19,1280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,TRUE
52,436,1280,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,0,0,0,10,0,0,0,0,TRUE
110,436,1280,1,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,3,14,17,0,0,0,10,0,0,0,0,TRUE
21,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,8,8,0,0,1,2,0,0,0,0,FALSE
22,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,2,0,2,0,0,0,8,8,0,0,1,2,0,0,0,0,FALSE
23,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,3,0,3,0,0,0,8,8,0,0,1,2,0,0,0,0,FALSE
25,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,4,0,4,0,0,0,8,8,0,0,1,3,0,0,0,0,FALSE
27,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,4,0,4,0,0,0,8,8,0,0,1,3,0,0,0,0,FALSE
28,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,5,0,5,0,0,0,8,8,0,0,1,3,0,0,0,0,FALSE
30,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,6,0,6,0,0,0,8,8,0,0,1,4,0,0,0,0,FALSE
32,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,7,0,7,0,0,0,8,8,0,0,1,5,0,0,0,0,FALSE
34,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,8,0,8,0,0,0,8,8,0,0,1,6,0,0,0,0,FALSE
35,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,9,0,9,0,0,0,8,8,0,0,1,6,0,0,0,0,FALSE
39,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,9,0,9,0,0,1,8,9,0,0,1,6,0,0,0,0,FALSE
41,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,10,0,10,0,0,1,9,10,0,0,1,7,0,0,0,0,FALSE
27,436,1280,0,1,0,1,2,2,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,1,2,0,0,0,0,TRUE
82,436,1280,0,1,0,1,3,3,0,0,1,2,3,0,0,1,1,1,0,0,1,3,4,0,0,1,4,5,0,0,1,2,1,0,0,1,7,8,0,0,2,11,0,0,0,0,TRUE
18,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,6,6,0,0,1,1,0,0,0,0,FALSE
19,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,6,6,0,0,1,1,0,0,0,0,FALSE
21,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,0,3,0,0,0,6,6,0,0,1,2,0,0,0,0,FALSE
23,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,3,0,3,0,0,0,6,6,0,0,1,2,0,0,0,0,FALSE
24,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4,0,4,0,0,0,6,6,0,0,1,2,0,0,0,0,FALSE
26,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,5,0,5,0,0,0,6,6,0,0,1,3,0,0,0,0,FALSE
28,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,6,0,6,0,0,0,6,6,0,0,1,4,0,0,0,0,FALSE
30,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,7,0,7,0,0,0,6,6,0,0,1,5,0,0,0,0,FALSE
145,436,1280,0,1,0,1,3,3,0,0,1,3,4,0,0,1,1,1,0,0,1,5,6,0,0,1,5,6,0,0,1,2,1,0,0,1,10,11,0,0,2,15,0,0,0,0,TRUE
49,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,8,0,8,0,0,0,6,6,0,0,1,5,0,0,0,0,FALSE
51,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,8,0,8,0,0,1,6,7,0,0,1,5,0,0,0,0,FALSE
53,436,1280,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,9,0,9,0,0,1,6,7,0,0,1,6,0,0,0,0,FALSE
8,38,1280,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,FALSE
246,383,495,0,1,0,1,9,1,1,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,2,3,0,0,4,0,11,0,0,3,0,19,0,2,0,2,TRUE
17,383,495,0,1,0,0,7,1,1,1,1,1,1,0,1,1,1,0,0,1,0,2,0,0,1,0,1,1,0,0,1,5,1,0,5,0,11,0,0,3,0,20,0,2,0,2,TRUE
18,383,495,0,1,0,0,7,1,1,1,2,1,2,0,2,2,1,1,0,2,0,2,0,0,1,1,1,2,0,1,2,5,2,0,6,0,11,0,0,3,0,20,0,2,0,2,TRUE
22,383,495,0,1,0,0,7,1,1,1,3,1,3,0,3,3,1,2,0,3,0,2,0,0,1,3,1,4,0,3,3,5,3,0,7,0,11,0,0,3,0,20,0,2,0,2,TRUE
26,383,495,0,1,0,0,7,1,1,1,4,1,4,0,4,3,2,3,0,4,0,2,0,0,1,4,2,6,0,5,4,5,4,0,8,0,11,0,0,3,0,20,0,2,0,2,TRUE
31,383,495,0,1,0,0,7,1,1,1,5,1,5,0,5,4,2,4,0,5,0,2,0,0,1,6,2,8,0,8,5,5,5,0,9,0,11,0,0,3,0,20,0,2,0,2,TRUE
56,383,495,0,1,0,0,7,1,1,1,1,2,2,0,2,0,2,0,0,1,0,2,0,0,1,0,2,2,0,1,1,5,1,0,4,0,11,0,0,3,0,19,0,2,0,2,TRUE
61,383,495,0,1,0,0,7,1,1,1,1,2,2,0,2,0,2,0,0,1,0,2,0,0,1,0,2,2,0,1,1,5,1,0,4,0,11,0,0,3,0,19,0,2,0,2,TRUE
336,383,495,1,1,0,0,10,1,1,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,2,3,1,0,3,0,11,0,0,3,1,19,0,2,0,2,TRUE
346,383,495,1,1,0,0,11,1,1,1,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,3,3,1,0,3,0,11,0,0,3,1,21,0,2,0,2,TRUE
74,245,364,0,1,0,1,6,2,0,2,1,0,1,0,1,1,0,1,0,1,0,5,2,0,3,0,1,1,0,1,1,3,4,0,2,2,14,7,0,10,0,14,0,0,0,3,TRUE
88,245,364,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,6,3,0,3,1,7,0,0,0,1,TRUE
109,245,364,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,1,0,1,0,0,0,13,4,0,7,0,8,0,0,0,3,FALSE
69,245,364,0,1,0,1,6,2,0,2,1,0,1,0,1,1,0,1,0,1,1,6,3,0,5,0,1,1,0,1,1,3,4,0,2,2,17,9,0,13,1,14,0,0,0,3,FALSE
6,18,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,FALSE
310,400,2444,0,1,1,1,17,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,3,0,35,0,0,0,1,TRUE
20,81,2444,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,5,0,0,1,3,0,2,0,0,FALSE
1,81,2444,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
1,367,2444,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
14,367,2444,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
8,367,2444,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
119,367,2444,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,2,0,0,0,4,0,1,0,0,TRUE
123,367,2444,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,2,0,0,0,4,0,1,0,0,TRUE
167,367,2444,0,1,0,1,7,3,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1,1,2,0,0,0,2,2,0,0,0,7,0,5,0,0,TRUE
1,367,2444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
1,271,2444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
860,271,2444,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,1,1,1,0,1,0,5,2,0,3,0,15,0,2,0,1,TRUE
866,271,2444,0,0,1,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,1,1,1,0,1,0,5,2,0,3,0,17,0,2,0,1,TRUE
931,271,2444,0,0,1,0,3,3,0,3,0,0,0,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,0,0,1,1,1,0,1,0,5,2,0,3,0,27,0,0,0,1,TRUE
13,277,2444,0,1,0,1,5,2,0,0,0,0,0,0,0,0,2,1,0,1,0,2,2,0,0,0,0,0,0,0,2,3,2,0,0,0,4,4,0,0,0,5,0,0,0,1,TRUE
34,277,2444,0,1,0,1,6,3,0,1,0,1,1,0,1,0,2,1,0,1,0,2,2,0,0,0,1,1,0,1,3,4,4,0,0,0,4,4,0,0,0,10,0,0,0,1,TRUE
48,277,2444,0,1,0,1,6,3,0,1,0,1,1,0,1,0,2,1,0,1,0,2,2,0,0,0,1,1,0,1,3,4,4,0,0,1,4,5,0,1,0,11,0,0,0,1,TRUE
50,277,2444,0,1,0,1,6,3,0,1,0,1,1,0,1,0,2,1,0,1,0,2,2,0,0,0,1,1,0,1,4,4,5,0,1,1,4,5,0,1,0,11,0,0,0,1,TRUE
29,277,2444,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,2,2,0,0,0,6,0,0,0,0,TRUE
35,277,2444,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,2,4,0,0,0,2,2,0,0,0,8,0,0,0,0,TRUE
252,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,1,0,0,0,0,3,0,0,1,0,5,3,0,0,0,5,2,1,0,0,11,2,0,6,0,18,1,4,1,3,TRUE
252,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,1,0,0,0,0,3,0,0,1,0,5,3,0,0,0,5,2,1,0,0,11,2,0,6,0,18,1,4,1,3,FALSE
261,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,1,0,0,0,0,3,0,0,1,0,5,3,0,0,0,5,2,1,0,0,11,2,0,6,1,20,1,4,1,3,TRUE
262,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,1,0,0,0,0,3,0,0,1,0,5,3,0,0,1,5,3,2,1,0,11,2,0,6,1,20,1,4,1,3,FALSE
264,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,1,0,0,0,0,3,0,0,1,0,5,3,0,0,1,5,3,2,1,0,11,2,0,6,1,20,1,4,1,3,FALSE
268,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,2,1,1,1,0,3,0,0,1,0,5,3,0,0,2,5,4,3,2,0,11,2,0,6,1,21,1,4,1,3,FALSE
275,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,2,1,1,1,0,3,0,0,1,0,5,3,0,0,1,5,3,2,1,0,11,2,0,6,2,21,1,4,1,3,TRUE
277,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,2,1,1,1,0,3,0,0,1,0,5,3,0,0,2,5,4,3,2,0,11,2,0,6,2,21,1,4,1,3,FALSE
281,1223,1727,0,1,3,1,7,0,3,0,0,3,0,0,0,1,3,2,2,2,0,3,0,0,1,0,5,3,0,0,3,5,5,4,3,0,11,2,0,6,2,22,1,4,1,3,FALSE
1,1223,1727,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
80,1223,1727,0,1,0,1,5,4,6,0,0,1,1,1,0,0,3,2,3,0,0,1,1,1,0,0,5,1,4,0,1,3,3,3,0,0,2,2,2,0,1,12,0,0,0,0,FALSE
106,1223,1727,0,1,0,0,3,1,3,0,1,1,2,2,0,0,2,1,2,0,0,1,1,1,0,0,7,3,6,0,0,2,1,2,0,1,2,3,3,0,0,10,0,0,0,0,TRUE
109,1223,1727,0,1,0,1,5,4,6,0,1,1,2,2,0,0,3,2,3,0,0,1,1,1,0,0,6,2,5,0,1,2,2,3,0,1,2,3,3,0,0,15,0,0,0,0,TRUE
1151,1223,1727,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,10,0,0,0,0,TRUE
1153,1223,1727,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,11,0,0,0,0,TRUE
1,68,430,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
1,35,430,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,TRUE
10,243,430,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,TRUE
54,243,430,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,5,0,0,2,0,0,0,0,1,3,0,0,0,0,TRUE
